date,product_id,product_name,quantity_sold
2022-02-24,PROD_002,Doliprane 1000mg,146
2022-02-24,PROD_003,Spasfon Lyoc 80mg,153
2022-02-24,PROD_004,Smecta 3g,167
2022-02-24,PROD_005,Ibuprofene 400mg,181
2022-02-24,PROD_006,Paracetamol 500mg,193
2022-02-24,PROD_007,Aspirine 500mg,82
2022-02-24,PROD_008,Strepsils Miel Citron,133
2022-02-24,PROD_009,Humex Rhume,192
2022-02-24,PROD_010,Actifed Rhume,119
2022-02-25,PROD_001,Efferalgan 1000mg,80
2022-02-25,PROD_002,Doliprane 1000mg,139
2022-02-25,PROD_003,Spasfon Lyoc 80mg,132
2022-02-25,PROD_004,Smecta 3g,196
2022-02-25,PROD_005,Ibuprofene 400mg,237
2022-02-25,PROD_006,Paracetamol 500mg,208
2022-02-25,PROD_007,Aspirine 500mg,88
2022-02-25,PROD_008,Strepsils Miel Citron,122
2022-02-25,PROD_009,Humex Rhume,253
2022-02-25,PROD_010,Actifed Rhume,128
2022-02-26,PROD_001,Efferalgan 1000mg,58
2022-02-26,PROD_002,Doliprane 1000mg,109
2022-02-26,PROD_003,Spasfon Lyoc 80mg,109
2022-02-26,PROD_004,Smecta 3g,103
2022-02-26,PROD_005,Ibuprofene 400mg,149
2022-02-26,PROD_006,Paracetamol 500mg,150
2022-02-26,PROD_007,Aspirine 500mg,80
2022-02-26,PROD_008,Strepsils Miel Citron,80
2022-02-26,PROD_009,Humex Rhume,165
2022-02-26,PROD_010,Actifed Rhume,78
2022-02-27,PROD_001,Efferalgan 1000mg,79
2022-02-27,PROD_002,Doliprane 1000mg,82
2022-02-27,PROD_003,Spasfon Lyoc 80mg,92
2022-02-27,PROD_004,Smecta 3g,113
2022-02-27,PROD_005,Ibuprofene 400mg,157
2022-02-27,PROD_006,Paracetamol 500mg,146
2022-02-27,PROD_007,Aspirine 500mg,78
2022-02-27,PROD_008,Strepsils Miel Citron,86
2022-02-27,PROD_009,Humex Rhume,160
2022-02-27,PROD_010,Actifed Rhume,89
2022-02-28,PROD_001,Efferalgan 1000mg,77
2022-02-28,PROD_002,Doliprane 1000mg,155
2022-02-28,PROD_003,Spasfon Lyoc 80mg,171
2022-02-28,PROD_004,Smecta 3g,146
2022-02-28,PROD_005,Ibuprofene 400mg,177
2022-02-28,PROD_006,Paracetamol 500mg,213
2022-02-28,PROD_007,Aspirine 500mg,89
2022-02-28,PROD_008,Strepsils Miel Citron,143
2022-02-28,PROD_009,Humex Rhume,203
2022-02-28,PROD_010,Actifed Rhume,126
2022-03-01,PROD_001,Efferalgan 1000mg,84
2022-03-01,PROD_002,Doliprane 1000mg,129
2022-03-01,PROD_003,Spasfon Lyoc 80mg,129
2022-03-01,PROD_004,Smecta 3g,205
2022-03-01,PROD_005,Ibuprofene 400mg,256
2022-03-01,PROD_006,Paracetamol 500mg,192
2022-03-01,PROD_007,Aspirine 500mg,99
2022-03-01,PROD_008,Strepsils Miel Citron,119
2022-03-01,PROD_009,Humex Rhume,192
2022-03-01,PROD_010,Actifed Rhume,97
2022-03-02,PROD_001,Efferalgan 1000mg,85
2022-03-02,PROD_002,Doliprane 1000mg,152
2022-03-02,PROD_003,Spasfon Lyoc 80mg,155
2022-03-02,PROD_004,Smecta 3g,201
2022-03-02,PROD_005,Ibuprofene 400mg,248
2022-03-02,PROD_006,Paracetamol 500mg,209
2022-03-02,PROD_007,Aspirine 500mg,106
2022-03-02,PROD_008,Strepsils Miel Citron,126
2022-03-02,PROD_009,Humex Rhume,250
2022-03-02,PROD_010,Actifed Rhume,123
2022-03-03,PROD_001,Efferalgan 1000mg,100
2022-03-03,PROD_002,Doliprane 1000mg,146
2022-03-03,PROD_003,Spasfon Lyoc 80mg,126
2022-03-03,PROD_004,Smecta 3g,210
2022-03-03,PROD_005,Ibuprofene 400mg,216
2022-03-03,PROD_006,Paracetamol 500mg,193
2022-03-03,PROD_007,Aspirine 500mg,114
2022-03-03,PROD_008,Strepsils Miel Citron,136
2022-03-03,PROD_009,Humex Rhume,254
2022-03-03,PROD_010,Actifed Rhume,117
2022-03-04,PROD_001,Efferalgan 1000mg,90
2022-03-04,PROD_002,Doliprane 1000mg,140
2022-03-04,PROD_003,Spasfon Lyoc 80mg,118
2022-03-04,PROD_004,Smecta 3g,150
2022-03-04,PROD_005,Ibuprofene 400mg,203
2022-03-04,PROD_006,Paracetamol 500mg,182
2022-03-04,PROD_007,Aspirine 500mg,85
2022-03-04,PROD_008,Strepsils Miel Citron,131
2022-03-04,PROD_009,Humex Rhume,260
2022-03-04,PROD_010,Actifed Rhume,124
2022-03-05,PROD_001,Efferalgan 1000mg,76
2022-03-05,PROD_002,Doliprane 1000mg,86
2022-03-05,PROD_003,Spasfon Lyoc 80mg,104
2022-03-05,PROD_004,Smecta 3g,134
2022-03-05,PROD_005,Ibuprofene 400mg,132
2022-03-05,PROD_006,Paracetamol 500mg,108
2022-03-05,PROD_007,Aspirine 500mg,63
2022-03-05,PROD_008,Strepsils Miel Citron,76
2022-03-05,PROD_009,Humex Rhume,162
2022-03-05,PROD_010,Actifed Rhume,65
2022-03-06,PROD_001,Efferalgan 1000mg,67
2022-03-06,PROD_002,Doliprane 1000mg,96
2022-03-06,PROD_003,Spasfon Lyoc 80mg,111
2022-03-06,PROD_004,Smecta 3g,142
2022-03-06,PROD_005,Ibuprofene 400mg,130
2022-03-06,PROD_006,Paracetamol 500mg,151
2022-03-06,PROD_007,Aspirine 500mg,68
2022-03-06,PROD_008,Strepsils Miel Citron,104
2022-03-06,PROD_009,Humex Rhume,134
2022-03-06,PROD_010,Actifed Rhume,77
2022-03-07,PROD_001,Efferalgan 1000mg,113
2022-03-07,PROD_002,Doliprane 1000mg,132
2022-03-07,PROD_003,Spasfon Lyoc 80mg,125
2022-03-07,PROD_004,Smecta 3g,147
2022-03-07,PROD_005,Ibuprofene 400mg,232
2022-03-07,PROD_006,Paracetamol 500mg,193
2022-03-07,PROD_007,Aspirine 500mg,111
2022-03-07,PROD_008,Strepsils Miel Citron,114
2022-03-07,PROD_009,Humex Rhume,276
2022-03-07,PROD_010,Actifed Rhume,100
2022-03-08,PROD_001,Efferalgan 1000mg,80
2022-03-08,PROD_002,Doliprane 1000mg,166
2022-03-08,PROD_003,Spasfon Lyoc 80mg,131
2022-03-08,PROD_004,Smecta 3g,178
2022-03-08,PROD_005,Ibuprofene 400mg,239
2022-03-08,PROD_006,Paracetamol 500mg,177
2022-03-08,PROD_007,Aspirine 500mg,121
2022-03-08,PROD_008,Strepsils Miel Citron,126
2022-03-08,PROD_009,Humex Rhume,193
2022-03-08,PROD_010,Actifed Rhume,105
2022-03-09,PROD_001,Efferalgan 1000mg,96
2022-03-09,PROD_002,Doliprane 1000mg,131
2022-03-09,PROD_003,Spasfon Lyoc 80mg,155
2022-03-09,PROD_004,Smecta 3g,184
2022-03-09,PROD_005,Ibuprofene 400mg,257
2022-03-09,PROD_006,Paracetamol 500mg,159
2022-03-09,PROD_007,Aspirine 500mg,113
2022-03-09,PROD_008,Strepsils Miel Citron,135
2022-03-09,PROD_009,Humex Rhume,189
2022-03-09,PROD_010,Actifed Rhume,129
2022-03-10,PROD_001,Efferalgan 1000mg,94
2022-03-10,PROD_002,Doliprane 1000mg,148
2022-03-10,PROD_003,Spasfon Lyoc 80mg,140
2022-03-10,PROD_004,Smecta 3g,206
2022-03-10,PROD_005,Ibuprofene 400mg,206
2022-03-10,PROD_006,Paracetamol 500mg,170
2022-03-10,PROD_007,Aspirine 500mg,94
2022-03-10,PROD_008,Strepsils Miel Citron,109
2022-03-10,PROD_009,Humex Rhume,207
2022-03-10,PROD_010,Actifed Rhume,106
2022-03-11,PROD_001,Efferalgan 1000mg,96
2022-03-11,PROD_002,Doliprane 1000mg,136
2022-03-11,PROD_003,Spasfon Lyoc 80mg,175
2022-03-11,PROD_004,Smecta 3g,201
2022-03-11,PROD_005,Ibuprofene 400mg,201
2022-03-11,PROD_006,Paracetamol 500mg,222
2022-03-11,PROD_007,Aspirine 500mg,93
2022-03-11,PROD_008,Strepsils Miel Citron,130
2022-03-11,PROD_009,Humex Rhume,219
2022-03-11,PROD_010,Actifed Rhume,125
2022-03-12,PROD_001,Efferalgan 1000mg,58
2022-03-12,PROD_002,Doliprane 1000mg,111
2022-03-12,PROD_003,Spasfon Lyoc 80mg,97
2022-03-12,PROD_004,Smecta 3g,111
2022-03-12,PROD_005,Ibuprofene 400mg,176
2022-03-12,PROD_006,Paracetamol 500mg,121
2022-03-12,PROD_007,Aspirine 500mg,68
2022-03-12,PROD_008,Strepsils Miel Citron,98
2022-03-12,PROD_009,Humex Rhume,162
2022-03-12,PROD_010,Actifed Rhume,79
2022-03-13,PROD_001,Efferalgan 1000mg,75
2022-03-13,PROD_002,Doliprane 1000mg,95
2022-03-13,PROD_003,Spasfon Lyoc 80mg,96
2022-03-13,PROD_004,Smecta 3g,129
2022-03-13,PROD_005,Ibuprofene 400mg,146
2022-03-13,PROD_006,Paracetamol 500mg,137
2022-03-13,PROD_007,Aspirine 500mg,65
2022-03-13,PROD_008,Strepsils Miel Citron,97
2022-03-13,PROD_009,Humex Rhume,150
2022-03-13,PROD_010,Actifed Rhume,88
2022-03-14,PROD_001,Efferalgan 1000mg,100
2022-03-14,PROD_002,Doliprane 1000mg,170
2022-03-14,PROD_003,Spasfon Lyoc 80mg,160
2022-03-14,PROD_004,Smecta 3g,199
2022-03-14,PROD_005,Ibuprofene 400mg,204
2022-03-14,PROD_006,Paracetamol 500mg,197
2022-03-14,PROD_007,Aspirine 500mg,110
2022-03-14,PROD_008,Strepsils Miel Citron,117
2022-03-14,PROD_009,Humex Rhume,234
2022-03-14,PROD_010,Actifed Rhume,100
2022-03-15,PROD_001,Efferalgan 1000mg,92
2022-03-15,PROD_002,Doliprane 1000mg,156
2022-03-15,PROD_003,Spasfon Lyoc 80mg,149
2022-03-15,PROD_004,Smecta 3g,181
2022-03-15,PROD_005,Ibuprofene 400mg,200
2022-03-15,PROD_006,Paracetamol 500mg,170
2022-03-15,PROD_007,Aspirine 500mg,91
2022-03-15,PROD_008,Strepsils Miel Citron,136
2022-03-15,PROD_009,Humex Rhume,253
2022-03-15,PROD_010,Actifed Rhume,121
2022-03-16,PROD_001,Efferalgan 1000mg,99
2022-03-16,PROD_002,Doliprane 1000mg,126
2022-03-16,PROD_003,Spasfon Lyoc 80mg,165
2022-03-16,PROD_004,Smecta 3g,169
2022-03-16,PROD_005,Ibuprofene 400mg,175
2022-03-16,PROD_006,Paracetamol 500mg,201
2022-03-16,PROD_007,Aspirine 500mg,94
2022-03-16,PROD_008,Strepsils Miel Citron,108
2022-03-16,PROD_009,Humex Rhume,190
2022-03-16,PROD_010,Actifed Rhume,116
2022-03-17,PROD_001,Efferalgan 1000mg,102
2022-03-17,PROD_002,Doliprane 1000mg,154
2022-03-17,PROD_003,Spasfon Lyoc 80mg,129
2022-03-17,PROD_004,Smecta 3g,209
2022-03-17,PROD_005,Ibuprofene 400mg,197
2022-03-17,PROD_006,Paracetamol 500mg,169
2022-03-17,PROD_007,Aspirine 500mg,106
2022-03-17,PROD_008,Strepsils Miel Citron,131
2022-03-17,PROD_009,Humex Rhume,262
2022-03-17,PROD_010,Actifed Rhume,121
2022-03-18,PROD_001,Efferalgan 1000mg,106
2022-03-18,PROD_002,Doliprane 1000mg,164
2022-03-18,PROD_003,Spasfon Lyoc 80mg,135
2022-03-18,PROD_004,Smecta 3g,148
2022-03-18,PROD_005,Ibuprofene 400mg,183
2022-03-18,PROD_006,Paracetamol 500mg,205
2022-03-18,PROD_007,Aspirine 500mg,115
2022-03-18,PROD_008,Strepsils Miel Citron,119
2022-03-18,PROD_009,Humex Rhume,239
2022-03-18,PROD_010,Actifed Rhume,102
2022-03-19,PROD_001,Efferalgan 1000mg,66
2022-03-19,PROD_002,Doliprane 1000mg,105
2022-03-19,PROD_003,Spasfon Lyoc 80mg,82
2022-03-19,PROD_004,Smecta 3g,130
2022-03-19,PROD_005,Ibuprofene 400mg,128
2022-03-19,PROD_006,Paracetamol 500mg,154
2022-03-19,PROD_007,Aspirine 500mg,71
2022-03-19,PROD_008,Strepsils Miel Citron,81
2022-03-19,PROD_009,Humex Rhume,166
2022-03-19,PROD_010,Actifed Rhume,63
2022-03-20,PROD_001,Efferalgan 1000mg,68
2022-03-20,PROD_002,Doliprane 1000mg,98
2022-03-20,PROD_003,Spasfon Lyoc 80mg,98
2022-03-20,PROD_004,Smecta 3g,121
2022-03-20,PROD_005,Ibuprofene 400mg,142
2022-03-20,PROD_006,Paracetamol 500mg,126
2022-03-20,PROD_007,Aspirine 500mg,86
2022-03-20,PROD_008,Strepsils Miel Citron,108
2022-03-20,PROD_009,Humex Rhume,194
2022-03-20,PROD_010,Actifed Rhume,64
2022-03-21,PROD_001,Efferalgan 1000mg,109
2022-03-21,PROD_002,Doliprane 1000mg,157
2022-03-21,PROD_003,Spasfon Lyoc 80mg,136
2022-03-21,PROD_004,Smecta 3g,204
2022-03-21,PROD_005,Ibuprofene 400mg,185
2022-03-21,PROD_006,Paracetamol 500mg,194
2022-03-21,PROD_007,Aspirine 500mg,92
2022-03-21,PROD_008,Strepsils Miel Citron,155
2022-03-21,PROD_009,Humex Rhume,244
2022-03-21,PROD_010,Actifed Rhume,122
2022-03-22,PROD_001,Efferalgan 1000mg,93
2022-03-22,PROD_002,Doliprane 1000mg,144
2022-03-22,PROD_003,Spasfon Lyoc 80mg,141
2022-03-22,PROD_004,Smecta 3g,167
2022-03-22,PROD_005,Ibuprofene 400mg,183
2022-03-22,PROD_006,Paracetamol 500mg,226
2022-03-22,PROD_007,Aspirine 500mg,108
2022-03-22,PROD_008,Strepsils Miel Citron,133
2022-03-22,PROD_009,Humex Rhume,210
2022-03-22,PROD_010,Actifed Rhume,102
2022-03-23,PROD_001,Efferalgan 1000mg,93
2022-03-23,PROD_002,Doliprane 1000mg,154
2022-03-23,PROD_003,Spasfon Lyoc 80mg,161
2022-03-23,PROD_004,Smecta 3g,197
2022-03-23,PROD_005,Ibuprofene 400mg,173
2022-03-23,PROD_006,Paracetamol 500mg,165
2022-03-23,PROD_007,Aspirine 500mg,85
2022-03-23,PROD_008,Strepsils Miel Citron,134
2022-03-23,PROD_009,Humex Rhume,258
2022-03-23,PROD_010,Actifed Rhume,115
2022-03-24,PROD_001,Efferalgan 1000mg,103
2022-03-24,PROD_002,Doliprane 1000mg,124
2022-03-24,PROD_003,Spasfon Lyoc 80mg,143
2022-03-24,PROD_004,Smecta 3g,188
2022-03-24,PROD_005,Ibuprofene 400mg,191
2022-03-24,PROD_006,Paracetamol 500mg,205
2022-03-24,PROD_007,Aspirine 500mg,93
2022-03-24,PROD_008,Strepsils Miel Citron,139
2022-03-24,PROD_009,Humex Rhume,236
2022-03-24,PROD_010,Actifed Rhume,104
2022-03-25,PROD_001,Efferalgan 1000mg,84
2022-03-25,PROD_002,Doliprane 1000mg,144
2022-03-25,PROD_003,Spasfon Lyoc 80mg,132
2022-03-25,PROD_004,Smecta 3g,166
2022-03-25,PROD_005,Ibuprofene 400mg,231
2022-03-25,PROD_006,Paracetamol 500mg,164
2022-03-25,PROD_007,Aspirine 500mg,94
2022-03-25,PROD_008,Strepsils Miel Citron,125
2022-03-25,PROD_009,Humex Rhume,215
2022-03-25,PROD_010,Actifed Rhume,128
2022-03-26,PROD_001,Efferalgan 1000mg,70
2022-03-26,PROD_002,Doliprane 1000mg,102
2022-03-26,PROD_003,Spasfon Lyoc 80mg,106
2022-03-26,PROD_004,Smecta 3g,126
2022-03-26,PROD_005,Ibuprofene 400mg,139
2022-03-26,PROD_006,Paracetamol 500mg,152
2022-03-26,PROD_007,Aspirine 500mg,71
2022-03-26,PROD_008,Strepsils Miel Citron,113
2022-03-26,PROD_009,Humex Rhume,149
2022-03-26,PROD_010,Actifed Rhume,83
2022-03-27,PROD_001,Efferalgan 1000mg,76
2022-03-27,PROD_002,Doliprane 1000mg,116
2022-03-27,PROD_003,Spasfon Lyoc 80mg,99
2022-03-27,PROD_004,Smecta 3g,135
2022-03-27,PROD_005,Ibuprofene 400mg,170
2022-03-27,PROD_006,Paracetamol 500mg,125
2022-03-27,PROD_007,Aspirine 500mg,70
2022-03-27,PROD_008,Strepsils Miel Citron,103
2022-03-27,PROD_009,Humex Rhume,186
2022-03-27,PROD_010,Actifed Rhume,85
2022-03-28,PROD_001,Efferalgan 1000mg,112
2022-03-28,PROD_002,Doliprane 1000mg,173
2022-03-28,PROD_003,Spasfon Lyoc 80mg,148
2022-03-28,PROD_004,Smecta 3g,159
2022-03-28,PROD_005,Ibuprofene 400mg,245
2022-03-28,PROD_006,Paracetamol 500mg,169
2022-03-28,PROD_007,Aspirine 500mg,113
2022-03-28,PROD_008,Strepsils Miel Citron,132
2022-03-28,PROD_009,Humex Rhume,198
2022-03-28,PROD_010,Actifed Rhume,105
2022-03-29,PROD_001,Efferalgan 1000mg,94
2022-03-29,PROD_002,Doliprane 1000mg,121
2022-03-29,PROD_003,Spasfon Lyoc 80mg,166
2022-03-29,PROD_004,Smecta 3g,164
2022-03-29,PROD_005,Ibuprofene 400mg,176
2022-03-29,PROD_006,Paracetamol 500mg,153
2022-03-29,PROD_007,Aspirine 500mg,112
2022-03-29,PROD_008,Strepsils Miel Citron,112
2022-03-29,PROD_009,Humex Rhume,238
2022-03-29,PROD_010,Actifed Rhume,121
2022-03-30,PROD_001,Efferalgan 1000mg,110
2022-03-30,PROD_002,Doliprane 1000mg,175
2022-03-30,PROD_003,Spasfon Lyoc 80mg,141
2022-03-30,PROD_004,Smecta 3g,196
2022-03-30,PROD_005,Ibuprofene 400mg,226
2022-03-30,PROD_006,Paracetamol 500mg,223
2022-03-30,PROD_007,Aspirine 500mg,114
2022-03-30,PROD_008,Strepsils Miel Citron,144
2022-03-30,PROD_009,Humex Rhume,252
2022-03-30,PROD_010,Actifed Rhume,95
2022-03-31,PROD_001,Efferalgan 1000mg,100
2022-03-31,PROD_002,Doliprane 1000mg,123
2022-03-31,PROD_003,Spasfon Lyoc 80mg,133
2022-03-31,PROD_004,Smecta 3g,170
2022-03-31,PROD_005,Ibuprofene 400mg,202
2022-03-31,PROD_006,Paracetamol 500mg,182
2022-03-31,PROD_007,Aspirine 500mg,120
2022-03-31,PROD_008,Strepsils Miel Citron,111
2022-03-31,PROD_009,Humex Rhume,269
2022-03-31,PROD_010,Actifed Rhume,105
2022-04-01,PROD_001,Efferalgan 1000mg,102
2022-04-01,PROD_002,Doliprane 1000mg,147
2022-04-01,PROD_003,Spasfon Lyoc 80mg,123
2022-04-01,PROD_004,Smecta 3g,176
2022-04-01,PROD_005,Ibuprofene 400mg,232
2022-04-01,PROD_006,Paracetamol 500mg,170
2022-04-01,PROD_007,Aspirine 500mg,90
2022-04-01,PROD_008,Strepsils Miel Citron,141
2022-04-01,PROD_009,Humex Rhume,243
2022-04-01,PROD_010,Actifed Rhume,96
2022-04-02,PROD_001,Efferalgan 1000mg,78
2022-04-02,PROD_002,Doliprane 1000mg,113
2022-04-02,PROD_003,Spasfon Lyoc 80mg,98
2022-04-02,PROD_004,Smecta 3g,122
2022-04-02,PROD_005,Ibuprofene 400mg,173
2022-04-02,PROD_006,Paracetamol 500mg,131
2022-04-02,PROD_007,Aspirine 500mg,81
2022-04-02,PROD_008,Strepsils Miel Citron,80
2022-04-02,PROD_009,Humex Rhume,165
2022-04-02,PROD_010,Actifed Rhume,67
2022-04-03,PROD_001,Efferalgan 1000mg,59
2022-04-03,PROD_002,Doliprane 1000mg,88
2022-04-03,PROD_003,Spasfon Lyoc 80mg,85
2022-04-03,PROD_004,Smecta 3g,134
2022-04-03,PROD_005,Ibuprofene 400mg,166
2022-04-03,PROD_006,Paracetamol 500mg,121
2022-04-03,PROD_007,Aspirine 500mg,73
2022-04-03,PROD_008,Strepsils Miel Citron,100
2022-04-03,PROD_009,Humex Rhume,183
2022-04-03,PROD_010,Actifed Rhume,89
2022-04-04,PROD_001,Efferalgan 1000mg,113
2022-04-04,PROD_002,Doliprane 1000mg,142
2022-04-04,PROD_003,Spasfon Lyoc 80mg,129
2022-04-04,PROD_004,Smecta 3g,185
2022-04-04,PROD_005,Ibuprofene 400mg,200
2022-04-04,PROD_006,Paracetamol 500mg,166
2022-04-04,PROD_007,Aspirine 500mg,105
2022-04-04,PROD_008,Strepsils Miel Citron,124
2022-04-04,PROD_009,Humex Rhume,205
2022-04-04,PROD_010,Actifed Rhume,100
2022-04-05,PROD_001,Efferalgan 1000mg,112
2022-04-05,PROD_002,Doliprane 1000mg,138
2022-04-05,PROD_003,Spasfon Lyoc 80mg,122
2022-04-05,PROD_004,Smecta 3g,145
2022-04-05,PROD_005,Ibuprofene 400mg,174
2022-04-05,PROD_006,Paracetamol 500mg,174
2022-04-05,PROD_007,Aspirine 500mg,115
2022-04-05,PROD_008,Strepsils Miel Citron,123
2022-04-05,PROD_009,Humex Rhume,260
2022-04-05,PROD_010,Actifed Rhume,89
2022-04-06,PROD_001,Efferalgan 1000mg,90
2022-04-06,PROD_002,Doliprane 1000mg,137
2022-04-06,PROD_003,Spasfon Lyoc 80mg,141
2022-04-06,PROD_004,Smecta 3g,152
2022-04-06,PROD_005,Ibuprofene 400mg,236
2022-04-06,PROD_006,Paracetamol 500mg,186
2022-04-06,PROD_007,Aspirine 500mg,105
2022-04-06,PROD_008,Strepsils Miel Citron,107
2022-04-06,PROD_009,Humex Rhume,208
2022-04-06,PROD_010,Actifed Rhume,99
2022-04-07,PROD_001,Efferalgan 1000mg,95
2022-04-07,PROD_002,Doliprane 1000mg,161
2022-04-07,PROD_003,Spasfon Lyoc 80mg,158
2022-04-07,PROD_004,Smecta 3g,199
2022-04-07,PROD_005,Ibuprofene 400mg,211
2022-04-07,PROD_006,Paracetamol 500mg,220
2022-04-07,PROD_007,Aspirine 500mg,113
2022-04-07,PROD_008,Strepsils Miel Citron,116
2022-04-07,PROD_009,Humex Rhume,190
2022-04-07,PROD_010,Actifed Rhume,90
2022-04-08,PROD_001,Efferalgan 1000mg,91
2022-04-08,PROD_002,Doliprane 1000mg,127
2022-04-08,PROD_003,Spasfon Lyoc 80mg,149
2022-04-08,PROD_004,Smecta 3g,156
2022-04-08,PROD_005,Ibuprofene 400mg,198
2022-04-08,PROD_006,Paracetamol 500mg,164
2022-04-08,PROD_007,Aspirine 500mg,93
2022-04-08,PROD_008,Strepsils Miel Citron,145
2022-04-08,PROD_009,Humex Rhume,218
2022-04-08,PROD_010,Actifed Rhume,108
2022-04-09,PROD_001,Efferalgan 1000mg,72
2022-04-09,PROD_002,Doliprane 1000mg,109
2022-04-09,PROD_003,Spasfon Lyoc 80mg,96
2022-04-09,PROD_004,Smecta 3g,136
2022-04-09,PROD_005,Ibuprofene 400mg,129
2022-04-09,PROD_006,Paracetamol 500mg,108
2022-04-09,PROD_007,Aspirine 500mg,60
2022-04-09,PROD_008,Strepsils Miel Citron,95
2022-04-09,PROD_009,Humex Rhume,162
2022-04-09,PROD_010,Actifed Rhume,87
2022-04-10,PROD_001,Efferalgan 1000mg,69
2022-04-10,PROD_002,Doliprane 1000mg,98
2022-04-10,PROD_003,Spasfon Lyoc 80mg,111
2022-04-10,PROD_004,Smecta 3g,105
2022-04-10,PROD_005,Ibuprofene 400mg,154
2022-04-10,PROD_006,Paracetamol 500mg,128
2022-04-10,PROD_007,Aspirine 500mg,68
2022-04-10,PROD_008,Strepsils Miel Citron,76
2022-04-10,PROD_009,Humex Rhume,169
2022-04-10,PROD_010,Actifed Rhume,65
2022-04-11,PROD_001,Efferalgan 1000mg,93
2022-04-11,PROD_002,Doliprane 1000mg,163
2022-04-11,PROD_003,Spasfon Lyoc 80mg,130
2022-04-11,PROD_004,Smecta 3g,202
2022-04-11,PROD_005,Ibuprofene 400mg,205
2022-04-11,PROD_006,Paracetamol 500mg,212
2022-04-11,PROD_007,Aspirine 500mg,119
2022-04-11,PROD_008,Strepsils Miel Citron,121
2022-04-11,PROD_009,Humex Rhume,212
2022-04-11,PROD_010,Actifed Rhume,117
2022-04-12,PROD_001,Efferalgan 1000mg,104
2022-04-12,PROD_002,Doliprane 1000mg,125
2022-04-12,PROD_003,Spasfon Lyoc 80mg,165
2022-04-12,PROD_004,Smecta 3g,141
2022-04-12,PROD_005,Ibuprofene 400mg,243
2022-04-12,PROD_006,Paracetamol 500mg,173
2022-04-12,PROD_007,Aspirine 500mg,106
2022-04-12,PROD_008,Strepsils Miel Citron,117
2022-04-12,PROD_009,Humex Rhume,200
2022-04-12,PROD_010,Actifed Rhume,120
2022-04-13,PROD_001,Efferalgan 1000mg,89
2022-04-13,PROD_002,Doliprane 1000mg,170
2022-04-13,PROD_003,Spasfon Lyoc 80mg,168
2022-04-13,PROD_004,Smecta 3g,163
2022-04-13,PROD_005,Ibuprofene 400mg,246
2022-04-13,PROD_006,Paracetamol 500mg,211
2022-04-13,PROD_007,Aspirine 500mg,86
2022-04-13,PROD_008,Strepsils Miel Citron,133
2022-04-13,PROD_009,Humex Rhume,219
2022-04-13,PROD_010,Actifed Rhume,128
2022-04-14,PROD_001,Efferalgan 1000mg,87
2022-04-14,PROD_002,Doliprane 1000mg,161
2022-04-14,PROD_003,Spasfon Lyoc 80mg,133
2022-04-14,PROD_004,Smecta 3g,143
2022-04-14,PROD_005,Ibuprofene 400mg,209
2022-04-14,PROD_006,Paracetamol 500mg,187
2022-04-14,PROD_007,Aspirine 500mg,102
2022-04-14,PROD_008,Strepsils Miel Citron,129
2022-04-14,PROD_009,Humex Rhume,242
2022-04-14,PROD_010,Actifed Rhume,125
2022-04-15,PROD_001,Efferalgan 1000mg,106
2022-04-15,PROD_002,Doliprane 1000mg,126
2022-04-15,PROD_003,Spasfon Lyoc 80mg,136
2022-04-15,PROD_004,Smecta 3g,167
2022-04-15,PROD_005,Ibuprofene 400mg,224
2022-04-15,PROD_006,Paracetamol 500mg,154
2022-04-15,PROD_007,Aspirine 500mg,118
2022-04-15,PROD_008,Strepsils Miel Citron,129
2022-04-15,PROD_009,Humex Rhume,274
2022-04-15,PROD_010,Actifed Rhume,95
2022-04-16,PROD_001,Efferalgan 1000mg,68
2022-04-16,PROD_002,Doliprane 1000mg,94
2022-04-16,PROD_003,Spasfon Lyoc 80mg,115
2022-04-16,PROD_004,Smecta 3g,116
2022-04-16,PROD_005,Ibuprofene 400mg,170
2022-04-16,PROD_006,Paracetamol 500mg,152
2022-04-16,PROD_007,Aspirine 500mg,74
2022-04-16,PROD_008,Strepsils Miel Citron,98
2022-04-16,PROD_009,Humex Rhume,171
2022-04-16,PROD_010,Actifed Rhume,65
2022-04-17,PROD_001,Efferalgan 1000mg,77
2022-04-17,PROD_002,Doliprane 1000mg,121
2022-04-17,PROD_003,Spasfon Lyoc 80mg,86
2022-04-17,PROD_004,Smecta 3g,103
2022-04-17,PROD_005,Ibuprofene 400mg,162
2022-04-17,PROD_006,Paracetamol 500mg,154
2022-04-17,PROD_007,Aspirine 500mg,62
2022-04-17,PROD_008,Strepsils Miel Citron,74
2022-04-17,PROD_009,Humex Rhume,158
2022-04-17,PROD_010,Actifed Rhume,64
2022-04-18,PROD_001,Efferalgan 1000mg,100
2022-04-18,PROD_002,Doliprane 1000mg,136
2022-04-18,PROD_003,Spasfon Lyoc 80mg,123
2022-04-18,PROD_004,Smecta 3g,144
2022-04-18,PROD_005,Ibuprofene 400mg,203
2022-04-18,PROD_006,Paracetamol 500mg,160
2022-04-18,PROD_007,Aspirine 500mg,83
2022-04-18,PROD_008,Strepsils Miel Citron,135
2022-04-18,PROD_009,Humex Rhume,199
2022-04-18,PROD_010,Actifed Rhume,126
2022-04-19,PROD_001,Efferalgan 1000mg,108
2022-04-19,PROD_002,Doliprane 1000mg,174
